OrderID,Date,Product,Category,Region,Channel,Quantity,UnitPrice,UnitCost,Revenue,Cost,Profit,MarginPct
102520,2026-06-05,Broiler Chicken,Poultry,Ibadan Metro,Retail Market,4,2990.52,2107.32,11962.08,8429.28,3532.8,29.5
102521,2026-06-05,"Cattle (Live, per head)",Livestock,Oyo,Retail Market,1,262901.75,197095.86,262901.75,197095.86,65805.89,25.0
102522,2026-06-05,"Cattle (Live, per head)",Livestock,Lagos,Distributor,1,263753.28,192326.8,263753.28,192326.8,71426.48,27.1
102523,2026-06-06,Feed - Broiler Starter (bag),Feed,Ogun,Direct Farm Sale,6,15313.77,11099.69,91882.62,66598.14,25284.48,27.5
102524,2026-06-06,Feed - Layer Mash (bag),Feed,Ibadan Metro,Retail Market,12,12138.4,9030.12,145660.8,108361.44,37299.36,25.6
102525,2026-06-06,Feed - Broiler Starter (bag),Feed,Lagos,Direct Farm Sale,15,13911.43,10827.66,208671.45,162414.9,46256.55,22.2
102526,2026-06-06,Feed - Broiler Starter (bag),Feed,Ibadan Metro,Distributor,12,14198.27,9581.88,170379.24,114982.56,55396.68,32.5
102527,2026-06-06,Broiler Chicken,Poultry,Ibadan Metro,Direct Farm Sale,3,2927.04,2055.59,8781.12,6166.77,2614.35,29.8
102528,2026-06-06,"Ram (Live, per head)",Livestock,Lagos,Distributor,1,90011.2,62722.3,90011.2,62722.3,27288.9,30.3
102529,2026-06-06,Feed - Broiler Starter (bag),Feed,Lagos,Retail Market,12,14182.9,9948.7,170194.8,119384.4,50810.4,29.9
102530,2026-06-06,Feed - Layer Mash (bag),Feed,Ogun,Direct Farm Sale,2,12592.21,9509.85,25184.42,19019.7,6164.72,24.5
102531,2026-06-06,Broiler Chicken,Poultry,Ibadan Metro,Online Order,1,3073.97,2038.73,3073.97,2038.73,1035.24,33.7
102532,2026-06-07,Goat Meat (kg),Livestock,Ogun,Retail Market,1,3480.03,2489.09,3480.03,2489.09,990.94,28.5
102533,2026-06-07,Goat Meat (kg),Livestock,Oyo,Distributor,1,3753.65,2441.79,3753.65,2441.79,1311.86,34.9
102534,2026-06-07,"Ram (Live, per head)",Livestock,Oyo,Retail Market,1,92446.19,61541.93,92446.19,61541.93,30904.26,33.4
102535,2026-06-07,Feed - Broiler Starter (bag),Feed,Lagos,Distributor,2,14176.02,9990.73,28352.04,19981.46,8370.58,29.5
102536,2026-06-07,Turkey,Poultry,Ogun,Distributor,8,4060.0,2702.2,32480.0,21617.6,10862.4,33.4
102537,2026-06-07,Feed - Layer Mash (bag),Feed,Ibadan Metro,Direct Farm Sale,4,11848.77,9187.19,47395.08,36748.76,10646.32,22.5
102538,2026-06-07,Feed - Layer Mash (bag),Feed,Ibadan Metro,Direct Farm Sale,1,12501.05,8387.83,12501.05,8387.83,4113.22,32.9
102539,2026-06-07,Feed - Layer Mash (bag),Feed,Ogun,Direct Farm Sale,2,12571.15,8958.96,25142.3,17917.92,7224.38,28.7
102540,2026-06-07,"Ram (Live, per head)",Livestock,Oyo,Direct Farm Sale,1,86066.46,65469.02,86066.46,65469.02,20597.44,23.9
102541,2026-06-08,Goat Meat (kg),Livestock,Oyo,Retail Market,1,3442.75,2417.41,3442.75,2417.41,1025.34,29.8
102542,2026-06-08,Goat Meat (kg),Livestock,Oyo,Distributor,1,3373.32,2476.97,3373.32,2476.97,896.35,26.6
102543,2026-06-08,"Ram (Live, per head)",Livestock,Ibadan Metro,Online Order,1,87183.64,59301.36,87183.64,59301.36,27882.28,32.0
102544,2026-06-08,Feed - Broiler Starter (bag),Feed,Lagos,Direct Farm Sale,6,14341.62,9428.45,86049.72,56570.7,29479.02,34.3
102545,2026-06-08,Feed - Broiler Starter (bag),Feed,Ogun,Direct Farm Sale,5,14609.21,11387.76,73046.05,56938.8,16107.25,22.1
102546,2026-06-09,Feed - Layer Mash (bag),Feed,Oyo,Online Order,1,12268.15,7783.06,12268.15,7783.06,4485.09,36.6
102547,2026-06-09,Feed - Layer Mash (bag),Feed,Ogun,Direct Farm Sale,2,12544.11,9491.81,25088.22,18983.62,6104.6,24.3
102548,2026-06-09,Turkey,Poultry,Lagos,Retail Market,4,3976.93,2655.63,15907.72,10622.52,5285.2,33.2
102549,2026-06-09,Turkey,Poultry,Lagos,Retail Market,3,3937.2,2475.81,11811.6,7427.43,4384.17,37.1
102550,2026-06-09,"Ram (Live, per head)",Livestock,Lagos,Direct Farm Sale,1,88610.48,60882.3,88610.48,60882.3,27728.18,31.3
102551,2026-06-10,Broiler Chicken,Poultry,Ogun,Online Order,1,3039.2,2318.98,3039.2,2318.98,720.22,23.7
102552,2026-06-10,Turkey,Poultry,Lagos,Distributor,8,4163.44,2966.74,33307.52,23733.92,9573.6,28.7
102553,2026-06-10,Layer Eggs (Crate),Poultry,Lagos,Online Order,4,2528.18,1581.88,10112.72,6327.52,3785.2,37.4
102554,2026-06-10,Goat Meat (kg),Livestock,Lagos,Distributor,1,3688.76,2445.95,3688.76,2445.95,1242.81,33.7
102555,2026-06-10,Turkey,Poultry,Lagos,Direct Farm Sale,6,4107.5,2750.56,24645.0,16503.36,8141.64,33.0
102556,2026-06-10,Layer Eggs (Crate),Poultry,Lagos,Distributor,7,2700.01,1897.42,18900.07,13281.94,5618.13,29.7
102557,2026-06-10,Layer Eggs (Crate),Poultry,Ogun,Direct Farm Sale,5,2684.98,1981.31,13424.9,9906.55,3518.35,26.2
102558,2026-06-10,Turkey,Poultry,Ogun,Distributor,3,4242.7,2898.1,12728.1,8694.3,4033.8,31.7
102559,2026-06-10,Feed - Broiler Starter (bag),Feed,Oyo,Retail Market,5,14752.28,10491.91,73761.4,52459.55,21301.85,28.9
102560,2026-06-10,Broiler Chicken,Poultry,Oyo,Direct Farm Sale,6,2826.12,2186.84,16956.72,13121.04,3835.68,22.6
102561,2026-06-10,"Cattle (Live, per head)",Livestock,Lagos,Direct Farm Sale,1,246382.04,172143.15,246382.04,172143.15,74238.89,30.1
102562,2026-06-10,Goat Meat (kg),Livestock,Oyo,Retail Market,1,3503.55,2413.16,3503.55,2413.16,1090.39,31.1
102563,2026-06-10,"Cattle (Live, per head)",Livestock,Lagos,Direct Farm Sale,1,249705.93,182760.65,249705.93,182760.65,66945.28,26.8
102564,2026-06-11,Layer Eggs (Crate),Poultry,Lagos,Retail Market,7,2599.15,1965.55,18194.05,13758.85,4435.2,24.4
102565,2026-06-11,Goat Meat (kg),Livestock,Lagos,Distributor,1,3592.88,2438.87,3592.88,2438.87,1154.01,32.1
102566,2026-06-11,Turkey,Poultry,Ogun,Retail Market,2,4342.32,3196.43,8684.64,6392.86,2291.78,26.4
102567,2026-06-11,Feed - Broiler Starter (bag),Feed,Ogun,Distributor,4,15276.22,10289.03,61104.88,41156.12,19948.76,32.6
102568,2026-06-11,Layer Eggs (Crate),Poultry,Lagos,Online Order,5,2507.13,1820.66,12535.65,9103.3,3432.35,27.4
102569,2026-06-11,"Ram (Live, per head)",Livestock,Ogun,Distributor,1,83303.45,55028.53,83303.45,55028.53,28274.92,33.9
102570,2026-06-12,Goat Meat (kg),Livestock,Ogun,Retail Market,1,3704.35,2718.03,3704.35,2718.03,986.32,26.6
102571,2026-06-12,Goat Meat (kg),Livestock,Oyo,Direct Farm Sale,1,3506.68,2506.64,3506.68,2506.64,1000.04,28.5
102572,2026-06-12,Goat Meat (kg),Livestock,Ibadan Metro,Distributor,1,3639.82,2685.91,3639.82,2685.91,953.91,26.2
102573,2026-06-12,Layer Eggs (Crate),Poultry,Lagos,Retail Market,6,2753.95,1744.85,16523.7,10469.1,6054.6,36.6
102574,2026-06-12,Goat Meat (kg),Livestock,Lagos,Direct Farm Sale,1,3745.85,2410.97,3745.85,2410.97,1334.88,35.6
102575,2026-06-12,Layer Eggs (Crate),Poultry,Ogun,Direct Farm Sale,4,2696.73,1697.38,10786.92,6789.52,3997.4,37.1
102576,2026-06-12,Turkey,Poultry,Ogun,Distributor,2,4400.79,3431.14,8801.58,6862.28,1939.3,22.0
102577,2026-06-12,Feed - Layer Mash (bag),Feed,Oyo,Retail Market,4,12099.73,8987.07,48398.92,35948.28,12450.64,25.7
102578,2026-06-12,Broiler Chicken,Poultry,Oyo,Online Order,1,3056.16,2055.31,3056.16,2055.31,1000.85,32.7
102579,2026-06-13,"Cattle (Live, per head)",Livestock,Ibadan Metro,Online Order,1,259246.13,180881.67,259246.13,180881.67,78364.46,30.2
102580,2026-06-13,Feed - Layer Mash (bag),Feed,Lagos,Direct Farm Sale,12,12452.77,7995.25,149433.24,95943.0,53490.24,35.8
102581,2026-06-13,Feed - Broiler Starter (bag),Feed,Ibadan Metro,Retail Market,5,13905.15,8691.49,69525.75,43457.45,26068.3,37.5
102582,2026-06-13,Turkey,Poultry,Lagos,Direct Farm Sale,1,4066.42,2583.23,4066.42,2583.23,1483.19,36.5
102583,2026-06-13,"Ram (Live, per head)",Livestock,Lagos,Retail Market,1,92400.04,58448.84,92400.04,58448.84,33951.2,36.7
102584,2026-06-13,Feed - Layer Mash (bag),Feed,Ibadan Metro,Retail Market,1,12620.84,9834.06,12620.84,9834.06,2786.78,22.1
102585,2026-06-13,Goat Meat (kg),Livestock,Oyo,Distributor,1,3679.35,2711.6,3679.35,2711.6,967.75,26.3
102586,2026-06-13,"Ram (Live, per head)",Livestock,Ogun,Distributor,1,91537.56,69557.88,91537.56,69557.88,21979.68,24.0
102587,2026-06-13,Goat Meat (kg),Livestock,Ibadan Metro,Online Order,1,3364.37,2266.34,3364.37,2266.34,1098.03,32.6
102588,2026-06-13,"Ram (Live, per head)",Livestock,Oyo,Direct Farm Sale,1,83631.8,56851.13,83631.8,56851.13,26780.67,32.0
102589,2026-06-13,Feed - Layer Mash (bag),Feed,Oyo,Direct Farm Sale,11,11564.62,7994.75,127210.82,87942.25,39268.57,30.9
102590,2026-06-14,"Cattle (Live, per head)",Livestock,Oyo,Retail Market,1,270949.0,197562.28,270949.0,197562.28,73386.72,27.1
102591,2026-06-14,Broiler Chicken,Poultry,Ibadan Metro,Online Order,11,2822.23,1945.21,31044.53,21397.31,9647.22,31.1
102592,2026-06-14,"Ram (Live, per head)",Livestock,Lagos,Retail Market,1,93429.39,62057.73,93429.39,62057.73,31371.66,33.6
102593,2026-06-14,Feed - Layer Mash (bag),Feed,Oyo,Direct Farm Sale,1,12988.31,8176.28,12988.31,8176.28,4812.03,37.0
102594,2026-06-14,Feed - Broiler Starter (bag),Feed,Lagos,Direct Farm Sale,2,14229.2,10348.85,28458.4,20697.7,7760.7,27.3
102595,2026-06-14,Broiler Chicken,Poultry,Oyo,Online Order,7,3038.82,2093.61,21271.74,14655.27,6616.47,31.1
102596,2026-06-14,Turkey,Poultry,Oyo,Distributor,6,4373.98,2742.88,26243.88,16457.28,9786.6,37.3
102597,2026-06-14,Turkey,Poultry,Oyo,Distributor,9,4129.49,2702.04,37165.41,24318.36,12847.05,34.6
102598,2026-06-15,Feed - Broiler Starter (bag),Feed,Lagos,Retail Market,12,15127.59,9795.82,181531.08,117549.84,63981.24,35.2
102599,2026-06-15,Turkey,Poultry,Oyo,Distributor,1,4121.16,2703.07,4121.16,2703.07,1418.09,34.4
102600,2026-06-15,Feed - Layer Mash (bag),Feed,Ogun,Retail Market,2,12009.94,7765.84,24019.88,15531.68,8488.2,35.3
102601,2026-06-15,"Cattle (Live, per head)",Livestock,Lagos,Online Order,1,259534.33,168701.37,259534.33,168701.37,90832.96,35.0
102602,2026-06-15,"Cattle (Live, per head)",Livestock,Lagos,Direct Farm Sale,1,266812.18,169629.16,266812.18,169629.16,97183.02,36.4
102603,2026-06-15,Feed - Broiler Starter (bag),Feed,Lagos,Direct Farm Sale,3,15319.6,11269.97,45958.8,33809.91,12148.89,26.4
102604,2026-06-16,Feed - Layer Mash (bag),Feed,Oyo,Distributor,6,12190.99,8785.54,73145.94,52713.24,20432.7,27.9
102605,2026-06-16,"Ram (Live, per head)",Livestock,Lagos,Direct Farm Sale,1,89228.36,65195.2,89228.36,65195.2,24033.16,26.9
102606,2026-06-16,Turkey,Poultry,Lagos,Retail Market,2,4075.14,2583.77,8150.28,5167.54,2982.74,36.6
102607,2026-06-16,Turkey,Poultry,Lagos,Direct Farm Sale,11,4052.8,2538.75,44580.8,27926.25,16654.55,37.4
102608,2026-06-16,"Cattle (Live, per head)",Livestock,Ogun,Distributor,1,260159.75,196038.57,260159.75,196038.57,64121.18,24.6
102609,2026-06-16,"Ram (Live, per head)",Livestock,Lagos,Retail Market,1,83189.99,59962.13,83189.99,59962.13,23227.86,27.9
102610,2026-06-16,Broiler Chicken,Poultry,Ogun,Direct Farm Sale,3,3129.89,2150.71,9389.67,6452.13,2937.54,31.3
102611,2026-06-16,Broiler Chicken,Poultry,Ogun,Retail Market,14,2968.31,1994.52,41556.34,27923.28,13633.06,32.8
102612,2026-06-16,Layer Eggs (Crate),Poultry,Lagos,Online Order,5,2465.84,1922.94,12329.2,9614.7,2714.5,22.0
102613,2026-06-16,Goat Meat (kg),Livestock,Lagos,Retail Market,1,3475.23,2297.05,3475.23,2297.05,1178.18,33.9
102614,2026-06-16,"Cattle (Live, per head)",Livestock,Lagos,Direct Farm Sale,1,255004.86,182502.63,255004.86,182502.63,72502.23,28.4
102615,2026-06-16,Goat Meat (kg),Livestock,Lagos,Direct Farm Sale,1,3620.18,2457.97,3620.18,2457.97,1162.21,32.1
102616,2026-06-17,"Cattle (Live, per head)",Livestock,Oyo,Retail Market,1,276747.95,183382.8,276747.95,183382.8,93365.15,33.7
102617,2026-06-17,Turkey,Poultry,Lagos,Direct Farm Sale,3,4280.66,3302.85,12841.98,9908.55,2933.43,22.8
102618,2026-06-17,"Cattle (Live, per head)",Livestock,Lagos,Direct Farm Sale,1,245127.49,176697.26,245127.49,176697.26,68430.23,27.9
102619,2026-06-17,Goat Meat (kg),Livestock,Ibadan Metro,Distributor,1,3339.23,2131.05,3339.23,2131.05,1208.18,36.2
102620,2026-06-17,Turkey,Poultry,Lagos,Direct Farm Sale,1,4281.62,3141.11,4281.62,3141.11,1140.51,26.6
102621,2026-06-17,Layer Eggs (Crate),Poultry,Lagos,Distributor,6,2692.75,1892.74,16156.5,11356.44,4800.06,29.7
102622,2026-06-17,Feed - Broiler Starter (bag),Feed,Lagos,Direct Farm Sale,4,14537.6,9893.37,58150.4,39573.48,18576.92,31.9
102623,2026-06-17,"Ram (Live, per head)",Livestock,Lagos,Retail Market,1,86163.33,60304.45,86163.33,60304.45,25858.88,30.0
102624,2026-06-17,"Ram (Live, per head)",Livestock,Lagos,Online Order,1,85574.04,59323.34,85574.04,59323.34,26250.7,30.7
102625,2026-06-17,Goat Meat (kg),Livestock,Lagos,Direct Farm Sale,1,3461.7,2527.14,3461.7,2527.14,934.56,27.0
102626,2026-06-17,Layer Eggs (Crate),Poultry,Lagos,Retail Market,6,2465.75,1548.75,14794.5,9292.5,5502.0,37.2
102627,2026-06-17,Turkey,Poultry,Lagos,Distributor,5,4394.23,3140.95,21971.15,15704.75,6266.4,28.5
102628,2026-06-17,Turkey,Poultry,Ibadan Metro,Online Order,7,4451.17,3166.57,31158.19,22165.99,8992.2,28.9
102629,2026-06-18,Layer Eggs (Crate),Poultry,Oyo,Direct Farm Sale,3,2617.34,1664.76,7852.02,4994.28,2857.74,36.4
102630,2026-06-18,Feed - Layer Mash (bag),Feed,Lagos,Distributor,13,11779.71,9143.72,153136.23,118868.36,34267.87,22.4
102631,2026-06-18,Goat Meat (kg),Livestock,Ibadan Metro,Direct Farm Sale,1,3730.42,2614.53,3730.42,2614.53,1115.89,29.9
102632,2026-06-18,"Cattle (Live, per head)",Livestock,Lagos,Distributor,1,249983.07,177348.25,249983.07,177348.25,72634.82,29.1
102633,2026-06-18,"Cattle (Live, per head)",Livestock,Oyo,Retail Market,1,247381.27,190988.28,247381.27,190988.28,56392.99,22.8
102634,2026-06-18,Feed - Layer Mash (bag),Feed,Oyo,Distributor,4,11739.12,8791.64,46956.48,35166.56,11789.92,25.1
102635,2026-06-18,Goat Meat (kg),Livestock,Ibadan Metro,Direct Farm Sale,1,3464.64,2658.25,3464.64,2658.25,806.39,23.3
102636,2026-06-18,Broiler Chicken,Poultry,Lagos,Distributor,5,2963.77,2043.03,14818.85,10215.15,4603.7,31.1
102637,2026-06-19,Feed - Layer Mash (bag),Feed,Lagos,Retail Market,1,12367.14,7796.32,12367.14,7796.32,4570.82,37.0
102638,2026-06-19,Feed - Layer Mash (bag),Feed,Lagos,Direct Farm Sale,9,12612.19,8571.6,113509.71,77144.4,36365.31,32.0
102639,2026-06-19,Goat Meat (kg),Livestock,Oyo,Retail Market,1,3418.79,2341.1,3418.79,2341.1,1077.69,31.5
102640,2026-06-19,Goat Meat (kg),Livestock,Ogun,Direct Farm Sale,1,3507.89,2481.22,3507.89,2481.22,1026.67,29.3
102641,2026-06-19,Broiler Chicken,Poultry,Oyo,Distributor,3,2963.6,1908.26,8890.8,5724.78,3166.02,35.6
102642,2026-06-19,"Cattle (Live, per head)",Livestock,Lagos,Direct Farm Sale,1,255830.57,177474.46,255830.57,177474.46,78356.11,30.6
102643,2026-06-19,Goat Meat (kg),Livestock,Oyo,Retail Market,1,3620.12,2716.55,3620.12,2716.55,903.57,25.0
102644,2026-06-19,Broiler Chicken,Poultry,Ogun,Retail Market,12,2881.41,1996.56,34576.92,23958.72,10618.2,30.7
102645,2026-06-19,Turkey,Poultry,Ibadan Metro,Direct Farm Sale,6,4084.6,2738.53,24507.6,16431.18,8076.42,33.0
102646,2026-06-19,Feed - Broiler Starter (bag),Feed,Ibadan Metro,Distributor,6,14167.79,10321.36,85006.74,61928.16,23078.58,27.1
102647,2026-06-19,Feed - Broiler Starter (bag),Feed,Oyo,Direct Farm Sale,4,14901.53,9450.99,59606.12,37803.96,21802.16,36.6
102648,2026-06-19,"Ram (Live, per head)",Livestock,Lagos,Online Order,1,84293.11,60221.9,84293.11,60221.9,24071.21,28.6
102649,2026-06-19,Feed - Broiler Starter (bag),Feed,Lagos,Online Order,3,14919.78,11076.3,44759.34,33228.9,11530.44,25.8
102650,2026-06-20,Broiler Chicken,Poultry,Oyo,Distributor,3,3064.85,1955.98,9194.55,5867.94,3326.61,36.2
102651,2026-06-20,"Cattle (Live, per head)",Livestock,Lagos,Distributor,1,253695.89,172752.17,253695.89,172752.17,80943.72,31.9
102652,2026-06-20,Goat Meat (kg),Livestock,Oyo,Direct Farm Sale,1,3392.82,2231.92,3392.82,2231.92,1160.9,34.2
102653,2026-06-20,Feed - Layer Mash (bag),Feed,Oyo,Distributor,2,11678.26,7643.86,23356.52,15287.72,8068.8,34.5
102654,2026-06-20,Layer Eggs (Crate),Poultry,Oyo,Direct Farm Sale,7,2662.43,1789.22,18637.01,12524.54,6112.47,32.8
102655,2026-06-20,"Cattle (Live, per head)",Livestock,Ogun,Direct Farm Sale,1,257967.87,184181.62,257967.87,184181.62,73786.25,28.6
102656,2026-06-20,Turkey,Poultry,Ibadan Metro,Direct Farm Sale,1,4150.37,3087.36,4150.37,3087.36,1063.01,25.6
102657,2026-06-20,"Cattle (Live, per head)",Livestock,Oyo,Direct Farm Sale,1,276477.56,195443.23,276477.56,195443.23,81034.33,29.3
102658,2026-06-20,Layer Eggs (Crate),Poultry,Ogun,Distributor,2,2692.56,1717.04,5385.12,3434.08,1951.04,36.2
102659,2026-06-20,Feed - Layer Mash (bag),Feed,Lagos,Distributor,1,12876.52,8649.56,12876.52,8649.56,4226.96,32.8
102660,2026-06-20,"Ram (Live, per head)",Livestock,Oyo,Direct Farm Sale,1,89288.38,64322.14,89288.38,64322.14,24966.24,28.0
102661,2026-06-21,"Ram (Live, per head)",Livestock,Oyo,Retail Market,1,85041.73,58627.03,85041.73,58627.03,26414.7,31.1
102662,2026-06-21,Turkey,Poultry,Oyo,Retail Market,7,4440.73,3038.48,31085.11,21269.36,9815.75,31.6
102663,2026-06-21,Layer Eggs (Crate),Poultry,Lagos,Distributor,5,2638.97,1705.25,13194.85,8526.25,4668.6,35.4
102664,2026-06-21,Layer Eggs (Crate),Poultry,Ibadan Metro,Direct Farm Sale,4,2519.64,1766.1,10078.56,7064.4,3014.16,29.9
102665,2026-06-21,"Cattle (Live, per head)",Livestock,Oyo,Distributor,1,273370.64,201810.12,273370.64,201810.12,71560.52,26.2
102666,2026-06-21,Broiler Chicken,Poultry,Oyo,Distributor,5,2840.11,1810.15,14200.55,9050.75,5149.8,36.3
102667,2026-06-21,Goat Meat (kg),Livestock,Lagos,Direct Farm Sale,1,3658.09,2807.8,3658.09,2807.8,850.29,23.2
102668,2026-06-21,Turkey,Poultry,Oyo,Retail Market,11,4111.06,2719.46,45221.66,29914.06,15307.6,33.9
102669,2026-06-21,Layer Eggs (Crate),Poultry,Oyo,Distributor,9,2559.7,1902.18,23037.3,17119.62,5917.68,25.7
102670,2026-06-21,Goat Meat (kg),Livestock,Oyo,Online Order,1,3530.66,2654.96,3530.66,2654.96,875.7,24.8
102671,2026-06-21,Layer Eggs (Crate),Poultry,Lagos,Distributor,6,2776.55,1811.23,16659.3,10867.38,5791.92,34.8
102672,2026-06-21,Feed - Broiler Starter (bag),Feed,Lagos,Direct Farm Sale,4,15118.15,11458.27,60472.6,45833.08,14639.52,24.2
102673,2026-06-21,Layer Eggs (Crate),Poultry,Ogun,Retail Market,4,2766.56,1745.64,11066.24,6982.56,4083.68,36.9
102674,2026-06-22,Layer Eggs (Crate),Poultry,Lagos,Direct Farm Sale,2,2539.32,1812.78,5078.64,3625.56,1453.08,28.6
102675,2026-06-22,"Ram (Live, per head)",Livestock,Ogun,Retail Market,1,83386.54,55906.4,83386.54,55906.4,27480.14,33.0
102676,2026-06-22,Turkey,Poultry,Ibadan Metro,Retail Market,8,4114.93,3012.57,32919.44,24100.56,8818.88,26.8
102677,2026-06-22,Turkey,Poultry,Lagos,Retail Market,4,3981.05,2992.33,15924.2,11969.32,3954.88,24.8
102678,2026-06-22,"Cattle (Live, per head)",Livestock,Lagos,Direct Farm Sale,1,269613.68,205392.19,269613.68,205392.19,64221.49,23.8
102679,2026-06-22,Feed - Layer Mash (bag),Feed,Oyo,Retail Market,11,11776.28,8034.75,129539.08,88382.25,41156.83,31.8
102680,2026-06-22,Goat Meat (kg),Livestock,Oyo,Retail Market,1,3761.04,2400.98,3761.04,2400.98,1360.06,36.2
102681,2026-06-22,Feed - Layer Mash (bag),Feed,Lagos,Direct Farm Sale,3,12555.5,7894.86,37666.5,23684.58,13981.92,37.1
102682,2026-06-22,Layer Eggs (Crate),Poultry,Ogun,Direct Farm Sale,2,2777.33,1835.86,5554.66,3671.72,1882.94,33.9
102683,2026-06-22,"Ram (Live, per head)",Livestock,Lagos,Direct Farm Sale,1,88580.74,63059.3,88580.74,63059.3,25521.44,28.8
102684,2026-06-22,Feed - Layer Mash (bag),Feed,Lagos,Distributor,4,11890.64,7574.14,47562.56,30296.56,17266.0,36.3
102685,2026-06-22,Feed - Layer Mash (bag),Feed,Ibadan Metro,Distributor,3,11812.51,8574.07,35437.53,25722.21,9715.32,27.4
102686,2026-06-22,"Ram (Live, per head)",Livestock,Oyo,Retail Market,1,93002.08,67223.98,93002.08,67223.98,25778.1,27.7
102687,2026-06-23,Broiler Chicken,Poultry,Lagos,Retail Market,9,2900.67,2137.79,26106.03,19240.11,6865.92,26.3
102688,2026-06-23,Feed - Broiler Starter (bag),Feed,Lagos,Distributor,5,14998.03,9684.2,74990.15,48421.0,26569.15,35.4
102689,2026-06-23,Turkey,Poultry,Lagos,Online Order,3,4453.07,3281.29,13359.21,9843.87,3515.34,26.3
102690,2026-06-23,Feed - Layer Mash (bag),Feed,Lagos,Direct Farm Sale,5,11684.1,8061.98,58420.5,40309.9,18110.6,31.0
102691,2026-06-23,"Ram (Live, per head)",Livestock,Lagos,Direct Farm Sale,1,91809.06,64104.68,91809.06,64104.68,27704.38,30.2
102692,2026-06-23,"Cattle (Live, per head)",Livestock,Ibadan Metro,Direct Farm Sale,1,277897.65,185525.79,277897.65,185525.79,92371.86,33.2
102693,2026-06-23,Layer Eggs (Crate),Poultry,Lagos,Distributor,4,2705.78,1754.16,10823.12,7016.64,3806.48,35.2
102694,2026-06-23,"Cattle (Live, per head)",Livestock,Oyo,Online Order,1,247837.6,165797.56,247837.6,165797.56,82040.04,33.1
102695,2026-06-23,Feed - Broiler Starter (bag),Feed,Ibadan Metro,Distributor,8,14235.29,10351.53,113882.32,82812.24,31070.08,27.3
102696,2026-06-23,Layer Eggs (Crate),Poultry,Ogun,Direct Farm Sale,1,2755.91,1920.55,2755.91,1920.55,835.36,30.3
102697,2026-06-23,Broiler Chicken,Poultry,Lagos,Online Order,3,3109.07,2050.35,9327.21,6151.05,3176.16,34.1
102698,2026-06-23,Feed - Broiler Starter (bag),Feed,Ogun,Distributor,4,15054.05,10525.63,60216.2,42102.52,18113.68,30.1
102699,2026-06-23,Turkey,Poultry,Lagos,Online Order,16,4332.72,3084.12,69323.52,49345.92,19977.6,28.8
102700,2026-06-24,"Cattle (Live, per head)",Livestock,Ogun,Retail Market,1,252049.47,186959.15,252049.47,186959.15,65090.32,25.8
102701,2026-06-24,"Ram (Live, per head)",Livestock,Oyo,Retail Market,1,93355.57,71512.3,93355.57,71512.3,21843.27,23.4
102702,2026-06-24,"Ram (Live, per head)",Livestock,Lagos,Distributor,1,93734.67,64653.44,93734.67,64653.44,29081.23,31.0
102703,2026-06-24,Turkey,Poultry,Lagos,Distributor,2,4181.66,2718.55,8363.32,5437.1,2926.22,35.0
102704,2026-06-24,"Cattle (Live, per head)",Livestock,Oyo,Direct Farm Sale,1,274915.1,189330.51,274915.1,189330.51,85584.59,31.1
102705,2026-06-24,Feed - Layer Mash (bag),Feed,Lagos,Retail Market,6,12888.72,9437.96,77332.32,56627.76,20704.56,26.8
102706,2026-06-25,Feed - Broiler Starter (bag),Feed,Oyo,Distributor,6,14061.13,8719.28,84366.78,52315.68,32051.1,38.0
102707,2026-06-25,Goat Meat (kg),Livestock,Ogun,Distributor,1,3467.15,2286.64,3467.15,2286.64,1180.51,34.0
102708,2026-06-25,Goat Meat (kg),Livestock,Oyo,Retail Market,1,3384.95,2331.52,3384.95,2331.52,1053.43,31.1
102709,2026-06-25,Feed - Layer Mash (bag),Feed,Ogun,Direct Farm Sale,9,12993.45,9740.69,116941.05,87666.21,29274.84,25.0
102710,2026-06-25,"Cattle (Live, per head)",Livestock,Lagos,Direct Farm Sale,1,253406.12,172790.19,253406.12,172790.19,80615.93,31.8
102711,2026-06-25,Turkey,Poultry,Lagos,Distributor,4,4017.41,3046.51,16069.64,12186.04,3883.6,24.2
102712,2026-06-25,Goat Meat (kg),Livestock,Oyo,Direct Farm Sale,1,3386.14,2508.64,3386.14,2508.64,877.5,25.9
102713,2026-06-25,Feed - Layer Mash (bag),Feed,Ogun,Distributor,5,13092.88,8252.0,65464.4,41260.0,24204.4,37.0
102714,2026-06-25,Turkey,Poultry,Lagos,Distributor,5,4119.12,3000.13,20595.6,15000.65,5594.95,27.2
102715,2026-06-26,Layer Eggs (Crate),Poultry,Ibadan Metro,Distributor,9,2663.56,1852.96,23972.04,16676.64,7295.4,30.4
102716,2026-06-26,Goat Meat (kg),Livestock,Oyo,Distributor,1,3741.76,2335.12,3741.76,2335.12,1406.64,37.6
102717,2026-06-26,Layer Eggs (Crate),Poultry,Oyo,Online Order,8,2775.89,2141.35,22207.12,17130.8,5076.32,22.9
102718,2026-06-27,Broiler Chicken,Poultry,Oyo,Direct Farm Sale,3,3147.41,2268.68,9442.23,6806.04,2636.19,27.9
102719,2026-06-27,Feed - Broiler Starter (bag),Feed,Oyo,Distributor,5,14766.98,10015.95,73834.9,50079.75,23755.15,32.2
