VisitID,Date,Territory,Region,Rep,DealSize,Converted
9727,2026-05-13,Lagos Island,Lagos,Rep 05,101107.97,1
9728,2026-05-13,Lekki-Ajah,Lagos,Rep 17,151417.72,1
9729,2026-05-13,Lekki-Ajah,Lagos,Rep 08,0.0,0
9730,2026-05-13,Lekki-Ajah,Lagos,Rep 06,54794.1,1
9731,2026-05-13,Lekki-Ajah,Lagos,Rep 06,0.0,0
9732,2026-05-13,Lekki-Ajah,Lagos,Rep 06,17919.26,1
9733,2026-05-13,Ibadan South,Oyo,Rep 12,0.0,0
9734,2026-05-13,Ibadan South,Oyo,Rep 14,130773.3,1
9735,2026-05-13,Ibadan South,Oyo,Rep 21,0.0,0
9736,2026-05-14,Lagos Mainland,Lagos,Rep 09,98242.01,1
9737,2026-05-14,Lagos Mainland,Lagos,Rep 07,0.0,0
9738,2026-05-14,Lagos Mainland,Lagos,Rep 18,0.0,0
9739,2026-05-14,Lagos Mainland,Lagos,Rep 17,45127.38,1
9740,2026-05-14,Lagos Mainland,Lagos,Rep 10,0.0,0
9741,2026-05-14,Lagos Mainland,Lagos,Rep 14,0.0,0
9742,2026-05-14,Lagos Mainland,Lagos,Rep 09,146062.63,1
9743,2026-05-14,Lagos Mainland,Lagos,Rep 10,0.0,0
9744,2026-05-14,Lagos Mainland,Lagos,Rep 14,267172.48,1
9745,2026-05-14,Lagos Mainland,Lagos,Rep 05,0.0,0
9746,2026-05-14,Lagos Mainland,Lagos,Rep 20,0.0,0
9747,2026-05-14,Lagos Mainland,Lagos,Rep 08,0.0,0
9748,2026-05-14,Lekki-Ajah,Lagos,Rep 07,222045.22,1
9749,2026-05-14,Lekki-Ajah,Lagos,Rep 19,0.0,0
9750,2026-05-14,Lekki-Ajah,Lagos,Rep 21,0.0,0
9751,2026-05-14,Lekki-Ajah,Lagos,Rep 21,137405.13,1
9752,2026-05-14,Sagamu,Ogun,Rep 17,0.0,0
9753,2026-05-14,Ibadan North,Oyo,Rep 02,0.0,0
9754,2026-05-14,Ibadan North,Oyo,Rep 13,0.0,0
9755,2026-05-14,Ibadan North,Oyo,Rep 21,0.0,0
9756,2026-05-14,Ibadan North,Oyo,Rep 15,0.0,0
9757,2026-05-15,Lagos Island,Lagos,Rep 13,0.0,0
9758,2026-05-15,Lagos Island,Lagos,Rep 21,0.0,0
9759,2026-05-15,Lagos Island,Lagos,Rep 04,267133.74,1
9760,2026-05-15,Lagos Island,Lagos,Rep 19,0.0,0
9761,2026-05-15,Lagos Island,Lagos,Rep 14,0.0,0
9762,2026-05-15,Lagos Island,Lagos,Rep 19,0.0,0
9763,2026-05-15,Lagos Island,Lagos,Rep 21,76819.63,1
9764,2026-05-15,Lagos Island,Lagos,Rep 05,0.0,0
9765,2026-05-15,Lekki-Ajah,Lagos,Rep 17,89138.73,1
9766,2026-05-15,Lekki-Ajah,Lagos,Rep 18,71322.52,1
9767,2026-05-15,Lekki-Ajah,Lagos,Rep 10,0.0,0
9768,2026-05-15,Lekki-Ajah,Lagos,Rep 22,0.0,0
9769,2026-05-15,Lekki-Ajah,Lagos,Rep 01,0.0,0
9770,2026-05-15,Lekki-Ajah,Lagos,Rep 07,0.0,0
9771,2026-05-15,Lekki-Ajah,Lagos,Rep 09,54359.86,1
9772,2026-05-15,Lekki-Ajah,Lagos,Rep 06,0.0,0
9773,2026-05-15,Lekki-Ajah,Lagos,Rep 16,114950.18,1
9774,2026-05-15,Lekki-Ajah,Lagos,Rep 14,0.0,0
9775,2026-05-15,Lekki-Ajah,Lagos,Rep 01,53947.44,1
9776,2026-05-15,Ibadan South,Oyo,Rep 04,42198.37,1
9777,2026-05-15,Ibadan South,Oyo,Rep 02,0.0,0
9778,2026-05-15,Ibadan South,Oyo,Rep 22,0.0,0
9779,2026-05-15,Ibadan South,Oyo,Rep 20,0.0,0
9780,2026-05-15,Ibadan South,Oyo,Rep 06,0.0,0
9781,2026-05-15,Ibadan South,Oyo,Rep 03,99611.5,1
9782,2026-05-16,Lagos Mainland,Lagos,Rep 04,182975.89,1
9783,2026-05-16,Lagos Mainland,Lagos,Rep 10,129681.0,1
9784,2026-05-16,Lagos Mainland,Lagos,Rep 12,252238.74,1
9785,2026-05-16,Lagos Mainland,Lagos,Rep 20,197178.9,1
9786,2026-05-16,Lagos Mainland,Lagos,Rep 07,117949.46,1
9787,2026-05-16,Lagos Island,Lagos,Rep 04,0.0,0
9788,2026-05-16,Lagos Island,Lagos,Rep 18,0.0,0
9789,2026-05-16,Lekki-Ajah,Lagos,Rep 07,212713.9,1
9790,2026-05-16,Lekki-Ajah,Lagos,Rep 11,25655.27,1
9791,2026-05-16,Lekki-Ajah,Lagos,Rep 05,0.0,0
9792,2026-05-16,Lekki-Ajah,Lagos,Rep 22,0.0,0
9793,2026-05-16,Abeokuta,Ogun,Rep 04,0.0,0
9794,2026-05-16,Abeokuta,Ogun,Rep 11,0.0,0
9795,2026-05-16,Abeokuta,Ogun,Rep 01,0.0,0
9796,2026-05-16,Abeokuta,Ogun,Rep 04,32046.84,1
9797,2026-05-16,Abeokuta,Ogun,Rep 16,0.0,0
9798,2026-05-16,Ibadan North,Oyo,Rep 11,0.0,0
9799,2026-05-16,Ibadan South,Oyo,Rep 08,78204.53,1
9800,2026-05-16,Ibadan South,Oyo,Rep 04,0.0,0
9801,2026-05-16,Ibadan South,Oyo,Rep 18,0.0,0
9802,2026-05-16,Ibadan South,Oyo,Rep 18,0.0,0
9803,2026-05-16,Ibadan South,Oyo,Rep 21,0.0,0
9804,2026-05-17,Lagos Mainland,Lagos,Rep 16,0.0,0
9805,2026-05-17,Lagos Mainland,Lagos,Rep 18,0.0,0
9806,2026-05-17,Lagos Mainland,Lagos,Rep 04,75177.45,1
9807,2026-05-17,Lagos Mainland,Lagos,Rep 13,93955.86,1
9808,2026-05-17,Lagos Mainland,Lagos,Rep 20,0.0,0
9809,2026-05-17,Lagos Mainland,Lagos,Rep 21,0.0,0
9810,2026-05-17,Ibadan North,Oyo,Rep 20,0.0,0
9811,2026-05-17,Ibadan North,Oyo,Rep 07,0.0,0
9812,2026-05-17,Ibadan North,Oyo,Rep 15,0.0,0
9813,2026-05-17,Ibadan North,Oyo,Rep 04,37993.27,1
9814,2026-05-18,Lagos Mainland,Lagos,Rep 08,0.0,0
9815,2026-05-18,Lagos Mainland,Lagos,Rep 22,130531.53,1
9816,2026-05-18,Lagos Mainland,Lagos,Rep 08,0.0,0
9817,2026-05-18,Lagos Mainland,Lagos,Rep 13,74882.35,1
9818,2026-05-18,Lagos Mainland,Lagos,Rep 06,236147.41,1
9819,2026-05-18,Lagos Mainland,Lagos,Rep 14,0.0,0
9820,2026-05-18,Abeokuta,Ogun,Rep 12,0.0,0
9821,2026-05-18,Abeokuta,Ogun,Rep 07,140416.93,1
9822,2026-05-18,Abeokuta,Ogun,Rep 10,0.0,0
9823,2026-05-18,Abeokuta,Ogun,Rep 06,221435.49,1
9824,2026-05-18,Abeokuta,Ogun,Rep 02,127263.27,1
9825,2026-05-18,Sagamu,Ogun,Rep 10,0.0,0
9826,2026-05-18,Sagamu,Ogun,Rep 22,0.0,0
9827,2026-05-18,Ibadan North,Oyo,Rep 03,0.0,0
9828,2026-05-18,Ibadan North,Oyo,Rep 18,0.0,0
9829,2026-05-18,Ibadan North,Oyo,Rep 01,0.0,0
9830,2026-05-18,Ibadan North,Oyo,Rep 15,0.0,0
9831,2026-05-19,Lekki-Ajah,Lagos,Rep 04,0.0,0
9832,2026-05-19,Lekki-Ajah,Lagos,Rep 09,0.0,0
9833,2026-05-19,Lekki-Ajah,Lagos,Rep 12,191236.04,1
9834,2026-05-19,Lekki-Ajah,Lagos,Rep 17,140992.85,1
9835,2026-05-19,Lekki-Ajah,Lagos,Rep 15,0.0,0
9836,2026-05-19,Abeokuta,Ogun,Rep 05,0.0,0
9837,2026-05-19,Abeokuta,Ogun,Rep 16,0.0,0
9838,2026-05-19,Sagamu,Ogun,Rep 22,0.0,0
9839,2026-05-19,Ibadan North,Oyo,Rep 10,0.0,0
9840,2026-05-19,Ibadan North,Oyo,Rep 21,50078.6,1
9841,2026-05-19,Ibadan North,Oyo,Rep 03,0.0,0
9842,2026-05-19,Ibadan North,Oyo,Rep 16,0.0,0
9843,2026-05-19,Ibadan South,Oyo,Rep 20,0.0,0
9844,2026-05-19,Ibadan South,Oyo,Rep 14,0.0,0
9845,2026-05-19,Ibadan South,Oyo,Rep 02,47107.91,1
9846,2026-05-20,Lagos Mainland,Lagos,Rep 10,0.0,0
9847,2026-05-20,Lagos Mainland,Lagos,Rep 22,0.0,0
9848,2026-05-20,Lagos Mainland,Lagos,Rep 11,0.0,0
9849,2026-05-20,Lagos Mainland,Lagos,Rep 17,39345.45,1
9850,2026-05-20,Lagos Mainland,Lagos,Rep 01,0.0,0
9851,2026-05-20,Lagos Mainland,Lagos,Rep 14,167591.14,1
9852,2026-05-20,Lagos Mainland,Lagos,Rep 13,0.0,0
9853,2026-05-20,Lagos Mainland,Lagos,Rep 18,128077.32,1
9854,2026-05-20,Lagos Mainland,Lagos,Rep 06,122387.99,1
9855,2026-05-20,Lagos Island,Lagos,Rep 14,0.0,0
9856,2026-05-20,Lagos Island,Lagos,Rep 03,0.0,0
9857,2026-05-20,Lagos Island,Lagos,Rep 13,48889.8,1
9858,2026-05-20,Lagos Island,Lagos,Rep 11,72774.97,1
9859,2026-05-20,Lagos Island,Lagos,Rep 09,0.0,0
9860,2026-05-20,Sagamu,Ogun,Rep 12,0.0,0
9861,2026-05-20,Sagamu,Ogun,Rep 14,126025.69,1
9862,2026-05-20,Sagamu,Ogun,Rep 01,0.0,0
9863,2026-05-20,Ibadan South,Oyo,Rep 11,0.0,0
9864,2026-05-20,Ibadan South,Oyo,Rep 08,138279.94,1
9865,2026-05-20,Ibadan South,Oyo,Rep 21,110846.17,1
9866,2026-05-20,Ibadan South,Oyo,Rep 05,0.0,0
9867,2026-05-20,Ibadan South,Oyo,Rep 15,0.0,0
9868,2026-05-20,Ibadan South,Oyo,Rep 10,0.0,0
9869,2026-05-21,Ibadan North,Oyo,Rep 22,0.0,0
9870,2026-05-21,Ibadan North,Oyo,Rep 08,107408.35,1
9871,2026-05-21,Ibadan North,Oyo,Rep 19,0.0,0
9872,2026-05-21,Ibadan North,Oyo,Rep 02,245294.04,1
9873,2026-05-21,Ibadan North,Oyo,Rep 10,0.0,0
9874,2026-05-21,Ibadan South,Oyo,Rep 20,0.0,0
9875,2026-05-21,Ibadan South,Oyo,Rep 17,26328.99,1
9876,2026-05-22,Lagos Mainland,Lagos,Rep 19,0.0,0
9877,2026-05-22,Lagos Mainland,Lagos,Rep 19,0.0,0
9878,2026-05-22,Lagos Mainland,Lagos,Rep 14,0.0,0
9879,2026-05-22,Lagos Mainland,Lagos,Rep 18,0.0,0
9880,2026-05-22,Lagos Mainland,Lagos,Rep 06,0.0,0
9881,2026-05-22,Lagos Mainland,Lagos,Rep 21,0.0,0
9882,2026-05-22,Ibadan North,Oyo,Rep 19,0.0,0
9883,2026-05-22,Ibadan North,Oyo,Rep 05,0.0,0
9884,2026-05-22,Ibadan North,Oyo,Rep 20,0.0,0
9885,2026-05-22,Ibadan North,Oyo,Rep 20,0.0,0
9886,2026-05-22,Ibadan South,Oyo,Rep 10,103162.43,1
9887,2026-05-22,Ibadan South,Oyo,Rep 04,0.0,0
9888,2026-05-22,Ibadan South,Oyo,Rep 05,0.0,0
9889,2026-05-22,Ogbomosho,Oyo,Rep 13,0.0,0
9890,2026-05-23,Ibadan South,Oyo,Rep 08,0.0,0
9891,2026-05-23,Ibadan South,Oyo,Rep 15,0.0,0
9892,2026-05-24,Lagos Mainland,Lagos,Rep 18,0.0,0
9893,2026-05-24,Lagos Mainland,Lagos,Rep 02,0.0,0
9894,2026-05-24,Lagos Mainland,Lagos,Rep 11,0.0,0
9895,2026-05-24,Lagos Mainland,Lagos,Rep 13,0.0,0
9896,2026-05-24,Lagos Mainland,Lagos,Rep 14,0.0,0
9897,2026-05-24,Lagos Mainland,Lagos,Rep 15,0.0,0
9898,2026-05-24,Lagos Mainland,Lagos,Rep 22,0.0,0
9899,2026-05-24,Lagos Mainland,Lagos,Rep 03,0.0,0
9900,2026-05-24,Lagos Island,Lagos,Rep 04,0.0,0
9901,2026-05-24,Lagos Island,Lagos,Rep 06,0.0,0
9902,2026-05-24,Lekki-Ajah,Lagos,Rep 10,0.0,0
9903,2026-05-24,Lekki-Ajah,Lagos,Rep 04,179519.96,1
9904,2026-05-24,Lekki-Ajah,Lagos,Rep 22,125385.19,1
9905,2026-05-24,Lekki-Ajah,Lagos,Rep 08,34788.68,1
9906,2026-05-24,Lekki-Ajah,Lagos,Rep 19,0.0,0
9907,2026-05-24,Lekki-Ajah,Lagos,Rep 05,0.0,0
9908,2026-05-24,Lekki-Ajah,Lagos,Rep 08,0.0,0
9909,2026-05-24,Lekki-Ajah,Lagos,Rep 20,0.0,0
9910,2026-05-24,Lekki-Ajah,Lagos,Rep 08,0.0,0
9911,2026-05-24,Lekki-Ajah,Lagos,Rep 22,36601.59,1
9912,2026-05-24,Lekki-Ajah,Lagos,Rep 10,0.0,0
9913,2026-05-24,Lekki-Ajah,Lagos,Rep 09,107307.18,1
9914,2026-05-24,Abeokuta,Ogun,Rep 10,107550.08,1
9915,2026-05-24,Abeokuta,Ogun,Rep 05,109590.64,1
9916,2026-05-24,Abeokuta,Ogun,Rep 21,127298.93,1
9917,2026-05-24,Abeokuta,Ogun,Rep 11,0.0,0
9918,2026-05-24,Abeokuta,Ogun,Rep 08,0.0,0
9919,2026-05-24,Abeokuta,Ogun,Rep 18,86503.6,1
9920,2026-05-24,Abeokuta,Ogun,Rep 09,0.0,0
9921,2026-05-24,Abeokuta,Ogun,Rep 06,274535.51,1
9922,2026-05-24,Abeokuta,Ogun,Rep 19,0.0,0
9923,2026-05-24,Sagamu,Ogun,Rep 05,0.0,0
9924,2026-05-24,Ibadan North,Oyo,Rep 11,39585.21,1
9925,2026-05-24,Ibadan North,Oyo,Rep 19,0.0,0
9926,2026-05-24,Ibadan North,Oyo,Rep 16,178989.78,1
9927,2026-05-24,Ibadan North,Oyo,Rep 18,0.0,0
9928,2026-05-24,Ibadan South,Oyo,Rep 21,119181.51,1
9929,2026-05-24,Ibadan South,Oyo,Rep 04,0.0,0
9930,2026-05-24,Ibadan South,Oyo,Rep 15,0.0,0
9931,2026-05-24,Ogbomosho,Oyo,Rep 04,0.0,0
9932,2026-05-24,Ogbomosho,Oyo,Rep 11,0.0,0
9933,2026-05-25,Abeokuta,Ogun,Rep 21,0.0,0
9934,2026-05-25,Abeokuta,Ogun,Rep 07,0.0,0
9935,2026-05-25,Abeokuta,Ogun,Rep 15,0.0,0
9936,2026-05-25,Ibadan North,Oyo,Rep 12,0.0,0
9937,2026-05-25,Ibadan North,Oyo,Rep 17,142044.0,1
9938,2026-05-25,Ibadan North,Oyo,Rep 20,0.0,0
9939,2026-05-25,Ibadan North,Oyo,Rep 22,0.0,0
9940,2026-05-25,Ogbomosho,Oyo,Rep 19,0.0,0
9941,2026-05-26,Lagos Mainland,Lagos,Rep 22,0.0,0
9942,2026-05-26,Lagos Mainland,Lagos,Rep 03,0.0,0
9943,2026-05-26,Lagos Mainland,Lagos,Rep 09,0.0,0
9944,2026-05-26,Lagos Mainland,Lagos,Rep 02,0.0,0
9945,2026-05-26,Lagos Mainland,Lagos,Rep 03,0.0,0
9946,2026-05-26,Lagos Island,Lagos,Rep 13,0.0,0
9947,2026-05-26,Lagos Island,Lagos,Rep 14,0.0,0
9948,2026-05-26,Lagos Island,Lagos,Rep 22,89806.16,1
9949,2026-05-26,Lagos Island,Lagos,Rep 04,0.0,0
9950,2026-05-26,Lagos Island,Lagos,Rep 21,100921.05,1
9951,2026-05-26,Lagos Island,Lagos,Rep 18,0.0,0
9952,2026-05-26,Lagos Island,Lagos,Rep 14,0.0,0
9953,2026-05-26,Lekki-Ajah,Lagos,Rep 07,0.0,0
9954,2026-05-26,Lekki-Ajah,Lagos,Rep 21,0.0,0
9955,2026-05-26,Lekki-Ajah,Lagos,Rep 08,0.0,0
9956,2026-05-26,Lekki-Ajah,Lagos,Rep 12,55921.53,1
9957,2026-05-26,Lekki-Ajah,Lagos,Rep 15,88802.89,1
9958,2026-05-26,Lekki-Ajah,Lagos,Rep 07,74965.92,1
9959,2026-05-26,Lekki-Ajah,Lagos,Rep 15,0.0,0
9960,2026-05-26,Lekki-Ajah,Lagos,Rep 04,150541.44,1
9961,2026-05-26,Lekki-Ajah,Lagos,Rep 22,0.0,0
9962,2026-05-26,Lekki-Ajah,Lagos,Rep 12,0.0,0
9963,2026-05-26,Sagamu,Ogun,Rep 22,0.0,0
9964,2026-05-26,Ibadan North,Oyo,Rep 14,0.0,0
9965,2026-05-26,Ibadan North,Oyo,Rep 17,151852.72,1
9966,2026-05-26,Ibadan North,Oyo,Rep 15,50843.84,1
9967,2026-05-26,Ibadan North,Oyo,Rep 14,111742.98,1
9968,2026-05-26,Ibadan North,Oyo,Rep 21,0.0,0
9969,2026-05-26,Ibadan North,Oyo,Rep 19,0.0,0
9970,2026-05-27,Abeokuta,Ogun,Rep 03,0.0,0
9971,2026-05-27,Abeokuta,Ogun,Rep 19,0.0,0
9972,2026-05-27,Abeokuta,Ogun,Rep 06,0.0,0
9973,2026-05-27,Abeokuta,Ogun,Rep 16,319950.03,1
9974,2026-05-27,Abeokuta,Ogun,Rep 14,85528.15,1
9975,2026-05-27,Abeokuta,Ogun,Rep 22,92849.61,1
9976,2026-05-27,Ibadan South,Oyo,Rep 06,0.0,0
9977,2026-05-27,Ibadan South,Oyo,Rep 05,0.0,0
9978,2026-05-27,Ibadan South,Oyo,Rep 08,169450.14,1
9979,2026-05-27,Ibadan South,Oyo,Rep 16,0.0,0
9980,2026-05-28,Lagos Island,Lagos,Rep 10,102335.18,1
9981,2026-05-28,Lagos Island,Lagos,Rep 07,0.0,0
9982,2026-05-28,Lagos Island,Lagos,Rep 18,0.0,0
9983,2026-05-28,Lagos Island,Lagos,Rep 16,0.0,0
9984,2026-05-28,Lagos Island,Lagos,Rep 12,116025.81,1
9985,2026-05-28,Lagos Island,Lagos,Rep 01,149638.78,1
9986,2026-05-28,Lagos Island,Lagos,Rep 10,0.0,0
9987,2026-05-28,Lagos Island,Lagos,Rep 20,129358.83,1
9988,2026-05-28,Abeokuta,Ogun,Rep 21,0.0,0
9989,2026-05-28,Abeokuta,Ogun,Rep 16,172674.71,1
9990,2026-05-28,Abeokuta,Ogun,Rep 22,0.0,0
9991,2026-05-28,Abeokuta,Ogun,Rep 08,77467.86,1
9992,2026-05-28,Abeokuta,Ogun,Rep 12,0.0,0
9993,2026-05-28,Ibadan North,Oyo,Rep 07,0.0,0
9994,2026-05-28,Ibadan North,Oyo,Rep 09,28027.76,1
9995,2026-05-28,Ibadan North,Oyo,Rep 01,69665.56,1
9996,2026-05-28,Ibadan North,Oyo,Rep 10,0.0,0
9997,2026-05-28,Ibadan South,Oyo,Rep 19,0.0,0
9998,2026-05-28,Ibadan South,Oyo,Rep 10,0.0,0
9999,2026-05-28,Ibadan South,Oyo,Rep 18,293235.86,1
10000,2026-05-29,Ogbomosho,Oyo,Rep 04,0.0,0
10001,2026-05-30,Lagos Island,Lagos,Rep 08,0.0,0
10002,2026-05-30,Lagos Island,Lagos,Rep 10,186887.56,1
10003,2026-05-30,Lagos Island,Lagos,Rep 04,0.0,0
10004,2026-05-30,Lagos Island,Lagos,Rep 19,0.0,0
10005,2026-05-30,Abeokuta,Ogun,Rep 14,0.0,0
10006,2026-05-30,Abeokuta,Ogun,Rep 22,170804.22,1
10007,2026-05-30,Abeokuta,Ogun,Rep 20,133369.1,1
10008,2026-05-30,Abeokuta,Ogun,Rep 06,0.0,0
10009,2026-05-30,Ibadan South,Oyo,Rep 15,0.0,0
10010,2026-05-30,Ibadan South,Oyo,Rep 17,0.0,0
10011,2026-05-30,Ibadan South,Oyo,Rep 13,0.0,0
10012,2026-05-30,Ibadan South,Oyo,Rep 18,0.0,0
10013,2026-05-30,Ibadan South,Oyo,Rep 06,333412.78,1
10014,2026-05-30,Ibadan South,Oyo,Rep 01,0.0,0
10015,2026-05-31,Lagos Mainland,Lagos,Rep 09,229773.65,1
10016,2026-05-31,Lagos Mainland,Lagos,Rep 14,0.0,0
10017,2026-05-31,Lagos Mainland,Lagos,Rep 02,159365.26,1
10018,2026-05-31,Lagos Mainland,Lagos,Rep 16,0.0,0
10019,2026-05-31,Lagos Mainland,Lagos,Rep 14,0.0,0
10020,2026-05-31,Lagos Island,Lagos,Rep 18,77297.38,1
10021,2026-05-31,Lagos Island,Lagos,Rep 20,94241.37,1
10022,2026-05-31,Lagos Island,Lagos,Rep 18,388518.8,1
10023,2026-05-31,Lagos Island,Lagos,Rep 01,0.0,0
10024,2026-05-31,Lagos Island,Lagos,Rep 13,0.0,0
10025,2026-05-31,Lekki-Ajah,Lagos,Rep 20,32012.98,1
10026,2026-05-31,Lekki-Ajah,Lagos,Rep 01,0.0,0
10027,2026-05-31,Lekki-Ajah,Lagos,Rep 02,387818.17,1
10028,2026-05-31,Lekki-Ajah,Lagos,Rep 07,0.0,0
10029,2026-05-31,Lekki-Ajah,Lagos,Rep 10,0.0,0
10030,2026-05-31,Abeokuta,Ogun,Rep 15,327976.35,1
10031,2026-05-31,Ibadan South,Oyo,Rep 16,0.0,0
10032,2026-05-31,Ibadan South,Oyo,Rep 15,133541.06,1
10033,2026-06-01,Ibadan North,Oyo,Rep 14,0.0,0
10034,2026-06-01,Ibadan North,Oyo,Rep 09,0.0,0
10035,2026-06-01,Ibadan North,Oyo,Rep 22,134316.77,1
10036,2026-06-01,Ibadan North,Oyo,Rep 03,0.0,0
10037,2026-06-01,Ibadan North,Oyo,Rep 16,0.0,0
10038,2026-06-01,Ibadan South,Oyo,Rep 17,0.0,0
10039,2026-06-01,Ibadan South,Oyo,Rep 14,0.0,0
10040,2026-06-01,Ibadan South,Oyo,Rep 17,0.0,0
10041,2026-06-01,Ibadan South,Oyo,Rep 05,121168.34,1
10042,2026-06-01,Ibadan South,Oyo,Rep 16,0.0,0
10043,2026-06-02,Lagos Mainland,Lagos,Rep 16,0.0,0
10044,2026-06-02,Lagos Mainland,Lagos,Rep 12,0.0,0
10045,2026-06-02,Lagos Mainland,Lagos,Rep 17,0.0,0
10046,2026-06-02,Lagos Mainland,Lagos,Rep 20,192306.64,1
10047,2026-06-02,Lagos Mainland,Lagos,Rep 14,0.0,0
10048,2026-06-02,Lagos Mainland,Lagos,Rep 21,0.0,0
10049,2026-06-02,Lagos Mainland,Lagos,Rep 02,0.0,0
10050,2026-06-02,Lagos Mainland,Lagos,Rep 08,0.0,0
10051,2026-06-02,Lagos Mainland,Lagos,Rep 02,0.0,0
10052,2026-06-02,Lagos Mainland,Lagos,Rep 18,152585.28,1
10053,2026-06-02,Lagos Island,Lagos,Rep 06,0.0,0
10054,2026-06-02,Lagos Island,Lagos,Rep 03,80947.22,1
10055,2026-06-02,Lagos Island,Lagos,Rep 14,104520.13,1
10056,2026-06-02,Lagos Island,Lagos,Rep 10,0.0,0
10057,2026-06-02,Ibadan North,Oyo,Rep 05,0.0,0
10058,2026-06-03,Lekki-Ajah,Lagos,Rep 15,152949.42,1
10059,2026-06-03,Lekki-Ajah,Lagos,Rep 11,157446.61,1
10060,2026-06-03,Lekki-Ajah,Lagos,Rep 02,0.0,0
10061,2026-06-03,Lekki-Ajah,Lagos,Rep 02,110898.44,1
10062,2026-06-03,Lekki-Ajah,Lagos,Rep 08,44066.8,1
10063,2026-06-03,Abeokuta,Ogun,Rep 06,0.0,0
10064,2026-06-03,Abeokuta,Ogun,Rep 17,0.0,0
10065,2026-06-03,Abeokuta,Ogun,Rep 16,0.0,0
10066,2026-06-03,Abeokuta,Ogun,Rep 05,0.0,0
10067,2026-06-03,Sagamu,Ogun,Rep 13,0.0,0
10068,2026-06-04,Lagos Mainland,Lagos,Rep 12,0.0,0
10069,2026-06-04,Lagos Mainland,Lagos,Rep 03,0.0,0
10070,2026-06-04,Lagos Mainland,Lagos,Rep 07,0.0,0
10071,2026-06-04,Lagos Mainland,Lagos,Rep 19,0.0,0
10072,2026-06-04,Lagos Mainland,Lagos,Rep 22,0.0,0
10073,2026-06-04,Abeokuta,Ogun,Rep 20,210761.07,1
10074,2026-06-04,Abeokuta,Ogun,Rep 15,153028.88,1
10075,2026-06-04,Abeokuta,Ogun,Rep 10,78658.43,1
10076,2026-06-04,Abeokuta,Ogun,Rep 06,0.0,0
10077,2026-06-04,Ibadan North,Oyo,Rep 18,0.0,0
10078,2026-06-04,Ibadan North,Oyo,Rep 13,157118.12,1
10079,2026-06-04,Ibadan North,Oyo,Rep 10,0.0,0
10080,2026-06-04,Ibadan North,Oyo,Rep 07,0.0,0
10081,2026-06-04,Ibadan North,Oyo,Rep 03,0.0,0
10082,2026-06-04,Ibadan North,Oyo,Rep 17,33919.34,1
10083,2026-06-04,Ibadan South,Oyo,Rep 19,0.0,0
10084,2026-06-04,Ibadan South,Oyo,Rep 18,0.0,0
10085,2026-06-05,Abeokuta,Ogun,Rep 06,0.0,0
10086,2026-06-05,Abeokuta,Ogun,Rep 19,0.0,0
10087,2026-06-05,Ibadan North,Oyo,Rep 02,0.0,0
10088,2026-06-05,Ibadan North,Oyo,Rep 20,69219.41,1
10089,2026-06-05,Ibadan North,Oyo,Rep 15,149416.64,1
10090,2026-06-05,Ibadan North,Oyo,Rep 06,0.0,0
10091,2026-06-06,Lekki-Ajah,Lagos,Rep 07,116400.1,1
10092,2026-06-06,Lekki-Ajah,Lagos,Rep 01,186958.52,1
10093,2026-06-06,Lekki-Ajah,Lagos,Rep 03,131616.22,1
10094,2026-06-06,Lekki-Ajah,Lagos,Rep 07,0.0,0
10095,2026-06-06,Lekki-Ajah,Lagos,Rep 09,109075.63,1
10096,2026-06-06,Lekki-Ajah,Lagos,Rep 21,334630.33,1
10097,2026-06-06,Abeokuta,Ogun,Rep 10,60437.39,1
10098,2026-06-06,Abeokuta,Ogun,Rep 09,67948.54,1
10099,2026-06-06,Abeokuta,Ogun,Rep 18,0.0,0
10100,2026-06-06,Abeokuta,Ogun,Rep 09,46419.24,1
10101,2026-06-06,Sagamu,Ogun,Rep 16,0.0,0
10102,2026-06-06,Sagamu,Ogun,Rep 10,0.0,0
10103,2026-06-06,Ibadan South,Oyo,Rep 18,99842.11,1
10104,2026-06-07,Lagos Island,Lagos,Rep 03,0.0,0
10105,2026-06-07,Lagos Island,Lagos,Rep 04,0.0,0
10106,2026-06-07,Lagos Island,Lagos,Rep 17,0.0,0
10107,2026-06-07,Lagos Island,Lagos,Rep 11,63583.64,1
10108,2026-06-07,Lagos Island,Lagos,Rep 01,100875.94,1
10109,2026-06-07,Lagos Island,Lagos,Rep 11,0.0,0
10110,2026-06-07,Abeokuta,Ogun,Rep 16,29710.23,1
10111,2026-06-07,Abeokuta,Ogun,Rep 21,162254.94,1
10112,2026-06-07,Abeokuta,Ogun,Rep 18,150802.54,1
10113,2026-06-07,Abeokuta,Ogun,Rep 07,0.0,0
10114,2026-06-07,Abeokuta,Ogun,Rep 13,0.0,0
10115,2026-06-07,Abeokuta,Ogun,Rep 03,0.0,0
10116,2026-06-07,Abeokuta,Ogun,Rep 13,0.0,0
10117,2026-06-07,Abeokuta,Ogun,Rep 19,0.0,0
10118,2026-06-07,Ibadan South,Oyo,Rep 14,0.0,0
10119,2026-06-07,Ibadan South,Oyo,Rep 08,0.0,0
10120,2026-06-07,Ibadan South,Oyo,Rep 06,0.0,0
10121,2026-06-07,Ibadan South,Oyo,Rep 06,248346.38,1
10122,2026-06-07,Ibadan South,Oyo,Rep 15,0.0,0
